"sampleobscore_id";"sampleobsbase_id";"vartypedetail_key";"name_en";"linktype"
33746;37249;"measured";"7-Carboxy-(mono-methyl- heptyl) phthalate";"exact_match"
33747;37250;"measured";"7-OH-(Mono-methyl-octyl) phthalate";"exact_match"
33748;37251;"measured";"7-Oxo-(mono-methyl-octyl) phthalate";"exact_match"
33749;36822;"measured";"8-hydroxy-2'-deoxyguanosine";"exact_match"
33750;37321;"measured";"9,10-DHP";"exact_match"
33751;37322;"measured";"9,10-Phenanthrenediol";"exact_match"
33752;37298;"measured";"9-hydroxybenz[a]anthracene";"exact_match"
33753;37323;"measured";"9-hydroxyfluorene";"exact_match"
33754;36946;"measured";"Citrinin";"exact_match"
33755;36938;"measured";"AFB-N7-guanine";"exact_match"
33756;36937;"measured";"AFB-lysine";"exact_match"
33757;37325;"measured";"Acenaphthene";"exact_match"
33758;37326;"measured";"Acenaphthylene";"exact_match"
33759;37190;"measured";"Acetamiprid-N-desmethyl";"exact_match"
33760;36874;"measured";"Adiponectine";"exact_match"
33761;36939;"measured";"Aflatoxin B1";"exact_match"
33762;36940;"measured";"Aflatoxin B2";"exact_match"
33763;36941;"measured";"Aflatoxin G1";"exact_match"
33764;36942;"measured";"Aflatoxin G2";"exact_match"
33765;36943;"measured";"Aflatoxin M1";"exact_match"
33766;36719;"measured";"Cyclohexane-1,2-dicarboxylate-mono-(7-oxo-4-methyl)octyl ester";"exact_match"
33767;36720;"measured";"Cyclohexane-1,2-dicarboxylic acid mono-isononyl ester";"exact_match"
33768;37341;"measured";"Cyclopenta[c,d]pyrene";"exact_match"
33769;37148;"measured";"Alpha-hexachlorocyclohexane";"exact_match"
33770;36873;"measured";"Cystatine-C";"exact_match"
33771;36944;"measured";"Alternariol";"exact_match"
33772;36945;"measured";"Alternariol Monomethyl Ether";"exact_match"
33773;36884;"measured";"Aluminium";"exact_match"
33774;37209;"measured";"Ametoctradin Metabolite M650F01";"exact_match"
33775;37149;"measured";"Aminomethylyphosphonic acid";"exact_match"
33776;36947;"measured";"Deepoxy-deoxynivalenol Total (free + conjugated)";"close_match"
33777;37327;"measured";"Anthracene";"exact_match"
33778;36948;"measured";"Total Deoxynivalenol (free + conjugated)";"close_match"
33779;36949;"measured";"Deoxynivalenol-15-acetate";"exact_match"
33780;36698;"measured";"Apolipoprotein A";"exact_match"
33781;36699;"measured";"Apolipoprotein B";"exact_match"
33782;36700;"measured";"Apolipoprotein-A1";"exact_match"
33783;36886;"measured";"Argentum";"exact_match"
33784;37373;"measured";"Aromatase";"exact_match"
33785;36890;"measured";"Arsenic";"exact_match"
33786;36887;"measured";"Arsenic(III) acid";"exact_match"
33787;36888;"measured";"Arsenic(V) acid";"exact_match"
33788;36889;"measured";"Arsenobetaine";"exact_match"
33789;36846;"measured";"Atrazine";"exact_match"
33790;36847;"measured";"Atrazine mercapturate";"exact_match"
33791;36615;"measured";"BDNF";"exact_match"
33792;36891;"measured";"Barium";"exact_match"
33793;36673;"measured";"Percentage Basophils";"exact_match"
33794;37328;"measured";"Benz[a]anthracene";"exact_match"
33795;37329;"measured";"Benzo[a]pyrene";"exact_match"
33796;37330;"measured";"Benzo[b]fluoranthene";"exact_match"
33797;37331;"measured";"Benzo[c]fluorene";"exact_match"
33798;37332;"measured";"Benzo[c]phenanthrene";"exact_match"
33799;37333;"measured";"Benzo[e]pyrene";"exact_match"
33800;37334;"measured";"Benzo[g,h,i]perylene";"exact_match"
33801;37335;"measured";"Benzo[j]fluoranthene";"exact_match"
33802;37336;"measured";"Benzo[k]fluoranthene";"exact_match"
33803;37401;"measured";"Benzophenone";"exact_match"
33804;37402;"measured";"Benzophenone 1";"exact_match"
33805;37403;"measured";"Benzophenone 2";"exact_match"
33806;37404;"measured";"Benzophenone 3";"exact_match"
33807;37405;"measured";"Benzophenone 4";"exact_match"
33808;37406;"measured";"Benzophenone 6";"exact_match"
33809;37407;"measured";"Benzophenone 7";"exact_match"
33810;37408;"measured";"Benzophenone 8";"exact_match"
33811;36980;"measured";"Benzylparaben";"exact_match"
33812;36892;"measured";"Berylium";"exact_match"
33813;37124;"measured";"Beta-hexachlorocyclohexane";"exact_match"
33814;37374;"measured";"Bioavailable estradio";"exact_match"
33815;37375;"measured";"Bioavailable testosterone";"exact_match"
33816;36758;"measured";"Bis(1,3-dichloro-2-propyl) phosphate";"exact_match"
33817;36759;"measured";"Bis(1-chloro-2-propyl) phosphate";"exact_match"
33818;36760;"measured";"Bis(2-butoxyethyl) 3-hydroxy-2-butoxyethyl phosphate";"exact_match"
33819;36761;"measured";"Bis(2-butoxyethyl) phosphate";"exact_match"
33820;36762;"measured";"Bis(2-chloroethyl) phosphate";"exact_match"
33821;36763;"measured";"Bis(2-ethylhexyl) phosphate";"exact_match"
33822;36764;"measured";"Bis(2-ethylhexyl)-3,4,5,6-tetrabromophthalate";"exact_match"
33823;36893;"measured";"Bismuth";"exact_match"
33824;36664;"measured";"Bisphenol A total (free+ conjugated)";"close_match"
33825;36664;"measured";"Bisphenol A conjugated";"close_match"
33826;36664;"measured";"Bisphenol A free/unconjugated";"close_match"
33827;36665;"measured";"Bisphenol AF total (free+ conjugated)";"close_match"
33828;36665;"measured";"Bisphenol AF conjugated";"close_match"
33829;36665;"measured";"Bisphenol AF free/unconjugated";"close_match"
33830;36666;"measured";"Bisphenol B total (free+ conjugated)";"close_match"
33831;36666;"measured";"Bisphenol B conjugated";"close_match"
33832;36666;"measured";"Bisphenol B free/unconjugated";"close_match"
33833;36667;"measured";"Bisphenol C total (free+ conjugated)";"close_match"
33834;36667;"measured";"Bisphenol C conjugated";"close_match"
33835;36667;"measured";"Bisphenol C free/unconjugated";"close_match"
33836;36668;"measured";"Bisphenol F total (free+ conjugated)";"close_match"
33837;36668;"measured";"Bisphenol F conjugated";"close_match"
33838;36668;"measured";"Bisphenol F free/unconjugated";"close_match"
33839;36669;"measured";"Bisphenol S total (free+ conjugated)";"close_match"
33840;36669;"measured";"Bisphenol S conjugated";"close_match"
33841;36669;"measured";"Bisphenol S free/unconjugated";"close_match"
33842;36670;"measured";"Bisphenol Z total (free+ conjugated)";"close_match"
33843;36670;"measured";"Bisphenol Z conjugated";"close_match"
33844;36670;"measured";"Bisphenol Z free/unconjugated";"close_match"
33845;36701;"measured";"Blood lipid by enzymatic calculation but calculation not specified";"exact_match"
33846;36957;"measured";"Fusarenon-X";"exact_match"
33847;36894;"measured";"Boron";"exact_match"
33848;37150;"measured";"Boscalid";"exact_match"
33849;37192;"measured";"Boscalid-5-hydroxy";"exact_match"
33850;37252;"measured";"Butyl benzyl phthalate";"exact_match"
33851;36981;"measured";"Butylparaben";"exact_match"
33852;36856;"measured";"CRP-US";"exact_match"
33853;36895;"measured";"Cadmium";"exact_match"
33854;36896;"measured";"Calcium";"exact_match"
33855;37223;"measured";"Carbofuran-phenol";"exact_match"
33856;36714;"measured";"Carcino Embryonal Antigen";"exact_match"
33857;36897;"measured";"Cerium";"exact_match"
33858;36898;"measured";"Cesium";"exact_match"
33859;37230;"measured";"Chlorotrifluorovinylcyclo-propane carboxylic acid";"exact_match"
33860;37219;"measured";"Chlorpropham-4-hydroxy-O-sulfonic acid";"exact_match"
33861;37151;"measured";"Chlorpyrifos";"exact_match"
33862;37152;"measured";"Chlorpyrifos-methyl";"exact_match"
33863;37191;"measured";"Chlorpyrifos-methyl-desmethyl";"exact_match"
33864;37153;"measured";"Chlorpyrifos-methyl-oxon";"exact_match"
33865;37154;"measured";"Chlorpyrifos-oxon";"exact_match"
33866;36702;"measured";"Cholesterol";"exact_match"
33867;36899;"measured";"Total Chromium";"exact_match"
33868;37337;"measured";"Chrysen-2-ol";"exact_match"
33869;37338;"measured";"Chrysen-3-ol";"exact_match"
33870;37339;"measured";"Chrysen-4-ol";"exact_match"
33871;37340;"measured";"Chrysene";"exact_match"
33872;37231;"measured";"Cis-3-(2,2-dibromovinyl)-2,2-dimethylcyclopropane-1-carboxylic acid";"exact_match"
33873;37155;"measured";"Cis-chlordane";"exact_match"
33874;37233;"measured";"Cis-nonachlor";"exact_match"
33875;37177;"measured";"Heptachlor exo-epoxide (trans)";"exact_match"
33876;37221;"measured";"Clothianidin desmethyl";"exact_match"
33877;36900;"measured";"Cobalt";"exact_match"
33878;36823;"measured";"Comet assay (DNA damage and repair)";"exact_match"
33879;36824;"measured";"Comet assay (oxidation of DNA)";"exact_match"
33880;36901;"measured";"Copper";"exact_match"
33881;37386;"measured";"Cortisol";"exact_match"
33882;36871;"measured";"Cortison";"exact_match"
33883;36622;"measured";"Cotinine";"exact_match"
33884;37361;"measured";"Creatinine";"exact_match"
33885;36717;"measured";"Cyclohexane-1,2-dicarboxylate-mono-(7-carboxylate-4-methyl)heptyl ester";"exact_match"
33886;36718;"measured";"Cyclohexane-1,2-dicarboxylate-mono-(7-hydroxy-4-methyl)octyl ester";"exact_match"
33887;36959;"measured";"Hydrolysed-fumonisin B1";"exact_match"
33888;37072;"measured";"Hydroxylated Polychlorinated biphenyl 107";"exact_match"
33889;37073;"measured";"Hydroxylated Polychlorinated biphenyl 146";"exact_match"
33890;37156;"measured";"Cyprodinil-OH (hydroxycyprodinil)";"exact_match"
33891;36776;"measured";"Hydroxyphenyl diphenyl phosphate";"exact_match"
33892;36765;"measured";"Decabromodiphenylethane";"exact_match"
33893;36766;"measured";"Dechlorane 602";"exact_match"
33894;36767;"measured";"Dechlorane 603";"exact_match"
33895;36768;"measured";"Dechlorane 604";"exact_match"
33896;36947;"measured";"Deepoxy-deoxynivalenol Free";"close_match"
33897;37210;"measured";"Imidacloprid olefin";"exact_match"
33898;36948;"measured";"Free Deoxynivalenol";"close_match"
33899;37348;"measured";"Indeno[1,2,3-cd]pyrene";"exact_match"
33900;36680;"measured";"Index hemolysis";"exact_match"
33901;36950;"measured";"Deoxynivalenol-15-glucuronide";"exact_match"
33902;36951;"measured";"Deoxynivalenol-3-glucoside";"exact_match"
33903;36952;"measured";"Deoxynivalenol-3-glucuronide";"exact_match"
33904;36848;"measured";"Desethyl 2-hydroxy atrazine";"exact_match"
33905;36849;"measured";"Desethyl atrazine";"exact_match"
33906;36850;"measured";"Desethyl desisopropyl 2-hydroxy atrazine";"exact_match"
33907;36851;"measured";"Desethyl desisopropyl atrazine";"exact_match"
33908;36852;"measured";"Desisopropyl 2-hydroxy atrazine";"exact_match"
33909;36853;"measured";"Desisopropyl atrazine";"exact_match"
33910;37198;"measured";"Desnitro-thiamethoxam";"exact_match"
33911;37164;"measured";"Di-isopropyl phosphate";"exact_match"
33912;36769;"measured";"Di-n-butyl phosphate";"exact_match"
33913;37255;"measured";"Di-n-butyl phthalate";"exact_match"
33914;36953;"measured";"Diacetoxyscirpenol";"exact_match"
33915;37157;"measured";"Dialkyl phosphate";"exact_match"
33916;37342;"measured";"Dibenzo[a,e]pyrene";"exact_match"
33917;37343;"measured";"Dibenzo[a,h]anthracene";"exact_match"
33918;37344;"measured";"Dibenzo[a,i]pyrene";"exact_match"
33919;37345;"measured";"Dibenzo[a,l]pyrene";"exact_match"
33920;37158;"measured";"Dibutyltin";"exact_match"
33921;37125;"measured";"Dichlorodiphenyldichloroethylene";"exact_match"
33922;37126;"measured";"Dichlorodiphenyltrichloroethane";"exact_match"
33923;37159;"measured";"Dieldrin";"exact_match"
33924;37160;"measured";"Diethyl alkyl phosphates";"exact_match"
33925;37161;"measured";"Diethyl phosphate";"exact_match"
33926;37253;"measured";"Diethyl phthalate";"exact_match"
33927;37162;"measured";"Diethyl thiophosphate";"exact_match"
33928;37163;"measured";"Diethyldithiophosphate";"exact_match"
33929;37194;"measured";"Difenoconazole CGA205374";"exact_match"
33930;37202;"measured";"Difenoconazole CGA205375";"exact_match"
33931;37254;"measured";"Diisobutyl phthalate";"exact_match"
33932;37165;"measured";"Dimethyl dithiophosphate";"exact_match"
33933;37166;"measured";"Dimethyl phosphate";"exact_match"
33934;37167;"measured";"Dimethyl thiophosphate";"exact_match"
33935;37168;"measured";"Dimethylalkylphosphates";"exact_match"
33936;36902;"measured";"Dimethylarsinic";"exact_match"
33937;37169;"measured";"Dioctyltin";"exact_match"
33938;37071;"measured";"Dioxin-like PCBs";"exact_match"
33939;37290;"measured";"Diphenyl phosphate";"exact_match"
33940;37170;"measured";"Diphenyltin";"exact_match"
33941;37356;"measured";"Dry substance";"exact_match"
33942;37171;"measured";"Endrin";"exact_match"
33943;36674;"measured";"Percentage Eosinophils";"exact_match"
33944;36675;"measured";"Erythrocytes";"exact_match"
33945;37376;"measured";"Estradiol";"exact_match"
33946;36833;"measured";"Ethoxyethoxyacetic acid";"exact_match"
33947;37224;"measured";"Ethylenethiourea";"exact_match"
33948;36982;"measured";"Ethylparaben";"exact_match"
33949;37172;"measured";"Ethyltriphenyltin";"exact_match"
33950;36676;"measured";"Percentage Fake B cells";"exact_match"
33951;36857;"measured";"FeNO-value";"exact_match"
33952;36738;"measured";"Ferritine";"exact_match"
33953;37220;"measured";"Fipronil";"exact_match"
33954;37173;"measured";"Fipronil sulfone";"exact_match"
33955;37206;"measured";"Fluopyram benzamide";"exact_match"
33956;37346;"measured";"Fluoranthene";"exact_match"
33957;37347;"measured";"Fluorene";"exact_match"
33958;37377;"measured";"Follicle-stimulating hormone";"exact_match"
33959;37378;"measured";"Free 17beta-estradiol";"exact_match"
33960;37379;"measured";"Free Testosterone";"exact_match"
33961;37380;"measured";"Free Testosterone index";"exact_match"
33962;37387;"measured";"Free thyroxine";"exact_match"
33963;37388;"measured";"Free triiodothyronine";"exact_match"
33964;36954;"measured";"Fumonisin B1";"exact_match"
33965;36955;"measured";"Fumonisin B2";"exact_match"
33966;36956;"measured";"Fumonisin B3";"exact_match"
33967;37033;"measured";"Linear Perfluoro-3,6-dioxaheptanoic acid";"exact_match"
33968;36932;"measured";"Galaxolide";"exact_match"
33969;36903;"measured";"Gallium";"exact_match"
33970;36879;"measured";"Gamma-GT";"exact_match"
33971;37127;"measured";"Gamma-hexachlorocyclohexane (lindane)";"exact_match"
33972;36875;"measured";"Glucose";"exact_match"
33973;36677;"measured";"Glycated haemoglobin";"close_match"
33974;36677;"measured";"Percentage Glycated haemoglobin";"close_match"
33975;37174;"measured";"Glyphosate";"exact_match"
33976;36904;"measured";"Gold";"exact_match"
33977;36703;"measured";"Gravimetric fat";"exact_match"
33978;36704;"measured";"HDL cholesterol";"exact_match"
33979;36728;"measured";"HIstone modification AR (Androgen receptor): normalised expression compared to RPLP0";"exact_match"
33980;36729;"measured";"HIstone modification ESR1 (Estrogen receptor alfa): normalised expression compared to RPLP0";"exact_match"
33981;36730;"measured";"HIstone modification ESR2 (Estrogen receptor beta): normalised expression compared to RPLP0";"exact_match"
33982;36731;"measured";"HIstone modification GR (nuclear receptor subfamily 3 group C member 1/ glucocorticoid receptor): normalised expression compared to RPLP0";"exact_match"
33983;36732;"measured";"HIstone modification OGG1 (8-oxoguanine DNA glycosylase): normalised expression compared to RPLP0";"exact_match"
33984;36733;"measured";"HIstone modification PPARa (peroxisome proliferator activated receptor alpha): normalised expression compared to RPLP0";"exact_match"
33985;36734;"measured";"HIstone modification PPARg (peroxisome proliferator activated receptor gamma): normalised expression compared to RPLP0";"exact_match"
33986;36735;"measured";"HIstone modification SUV39H1 (SUV39H1 histone lysine methyltransferase): normalised expression compared to RPLPO";"exact_match"
33987;36736;"measured";"HIstone modification TERT (Telomerase): normalised expression compared to RPLP0";"exact_match"
33988;37389;"measured";"HIstone modification THRA (Thyroid receptor alfa): normalised expression compared to RPLP0";"exact_match"
33989;37390;"measured";"HIstone modification THRB (Thyroid receptor beta): normalised expression compared to RPLP0";"exact_match"
33990;36958;"measured";"HT-2 Toxin";"exact_match"
33991;36905;"measured";"Hafnium";"exact_match"
33992;36678;"measured";"Percentage Hematocrit";"exact_match"
33993;36679;"measured";"Hemoglobin";"exact_match"
33994;37175;"measured";"Heptachlor";"exact_match"
33995;37176;"measured";"Heptachlor exo-epoxide (cis)";"exact_match"
33996;37062;"measured";"Linear Perfluoropentadecanoic acid";"exact_match"
33997;36983;"measured";"Heptylparaben";"exact_match"
33998;36770;"measured";"Hexabromobenzene";"exact_match"
33999;36771;"measured";"Hexabromobiphenyl";"exact_match"
34000;36772;"measured";"Hexabromocyclododecane alpha";"exact_match"
34001;36773;"measured";"Hexabromocyclododecane beta";"exact_match"
34002;36774;"measured";"Hexabromocyclododecane gamma";"exact_match"
34003;37234;"measured";"Hexachlorobenzene";"exact_match"
34004;36775;"measured";"Hexachlorocyclopentadienyl-dibromocyclooctane";"exact_match"
34005;36906;"measured";"Hexavalent chromium";"exact_match"
34006;36858;"measured";"High-sensitivity reactive protein";"exact_match"
34007;37409;"measured";"Homosalate";"exact_match"
34008;37357;"measured";"Lutum content (fraction <2µm)";"exact_match"
34009;36684;"measured";"Percentage Lymphocytes";"exact_match"
34010;36911;"measured";"Magnesium";"exact_match"
34011;37074;"measured";"Hydroxylated Polychlorinated biphenyl 187";"exact_match"
34012;36685;"measured";"Mean Corpuscular Hemoglobin";"exact_match"
34013;36859;"measured";"IgA";"exact_match"
34014;36860;"measured";"IgE";"exact_match"
34015;36861;"measured";"IgM";"exact_match"
34016;37218;"measured";"Imidacloprid";"exact_match"
34017;37211;"measured";"Imidacloprid desnitro";"exact_match"
34018;36637;"measured";"Meta-Chloroaniline";"exact_match"
34019;37199;"measured";"Imidacloprid-5-OH";"exact_match"
34020;36834;"measured";"Methoxyproprionic acid";"exact_match"
34021;36914;"measured";"Methyl mercury";"exact_match"
34022;36681;"measured";"Index icterie";"exact_match"
34023;36682;"measured";"Index lipemia";"exact_match"
34024;37381;"measured";"Inhibine B";"exact_match"
34025;36882;"measured";"Insulin";"exact_match"
34026;36863;"measured";"Interferon gamma";"exact_match"
34027;36862;"measured";"Interleukin 1 beta";"exact_match"
34028;36864;"measured";"Interleukin 10";"exact_match"
34029;36865;"measured";"Interleukin 12 p70";"exact_match"
34030;36866;"measured";"Interleukin 2";"exact_match"
34031;36867;"measured";"Interleukin 4";"exact_match"
34032;36868;"measured";"Interleukin 6";"exact_match"
34033;36869;"measured";"Interleukin 8";"exact_match"
34034;36835;"measured";"Iodium";"exact_match"
34035;36907;"measured";"Iridium";"exact_match"
34036;36908;"measured";"Iron";"exact_match"
34037;36984;"measured";"Iso-butylparaben";"exact_match"
34038;37410;"measured";"Isoamyl p-methoxycinnamate";"exact_match"
34039;36985;"measured";"Isopropylparaben";"exact_match"
34040;36616;"measured";"Kisspeptine 54";"exact_match"
34041;36705;"measured";"LDL cholesterol";"exact_match"
34042;36909;"measured";"Lead";"exact_match"
34043;36883;"measured";"Leptin";"exact_match"
34044;36683;"measured";"Leukocytes total";"exact_match"
34045;36990;"measured";"Linear + branched 2-(N-Methylperfluorooctanesulfonamido)acetic acid";"exact_match"
34046;36991;"measured";"Linear + branched N-Ethylperfluoro-1-octanesulphonamide";"exact_match"
34047;36993;"measured";"Linear + branched N-Methylperfluoro-1 octanesulphonamide";"exact_match"
34048;36992;"measured";"Linear + branched N-ethyl-perfluorooctane sulfonamidoacetate";"exact_match"
34049;36994;"measured";"Linear + branched Perfluoro-1-octaperfluoro-1-octanesulphonamide";"exact_match"
34050;36995;"measured";"Linear + branched Perfluorobutane sulfonic acid";"exact_match"
34051;36996;"measured";"Linear + branched Perfluorodecane sulfonic acid";"exact_match"
34052;36997;"measured";"Linear + branched Perfluorodecanoic acid";"exact_match"
34053;36998;"measured";"Linear + branched Perfluorododecanoic acid";"exact_match"
34054;36999;"measured";"Linear + branched Perfluoroheptane sulfonic acid";"exact_match"
34055;37000;"measured";"Linear + branched Perfluoroheptanoic acid";"exact_match"
34056;37001;"measured";"Linear + branched Perfluorohexane sulfonic acid";"exact_match"
34057;37002;"measured";"Linear + branched Perfluorohexanoic acid";"exact_match"
34058;37003;"measured";"Linear + branched Perfluorononanoic acid";"exact_match"
34059;37004;"measured";"Linear + branched Perfluorooctane sulfonic acid";"exact_match"
34060;37005;"measured";"Linear + branched Perfluorooctanoic acid";"exact_match"
34061;37006;"measured";"Linear + branched Perfluoropentanoic acid";"exact_match"
34062;37007;"measured";"Linear + branched Perfluorotetradecanoic acid";"exact_match"
34063;37008;"measured";"Linear + branched Perfluorotridecanoic acid";"exact_match"
34064;37009;"measured";"Linear + branched Perfluoroundecanoic acid";"exact_match"
34065;37010;"measured";"Linear 11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid";"exact_match"
34066;37011;"measured";"Linear 1H,1H,2H,2H-Perfluorodecanesulfonic acid";"exact_match"
34067;37012;"measured";"Linear 1H,1H,2H,2H-Perfluorohexanesulfonic acid";"exact_match"
34068;37015;"measured";"Linear 2,2,3-trifluoro-3-[1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy]propanoic acid";"exact_match"
34069;37013;"measured";"Linear 2-(6-Chlorododecafluorohexyloxy)-1,1,2,2-tetrafluoroethanesulfonic acid potassium salt";"exact_match"
34070;37014;"measured";"Linear 2-(N-Methylperfluorooctanesulfonamido)acetic acid";"exact_match"
34071;37016;"measured";"Linear 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctanesulphonic acid";"exact_match"
34072;37017;"measured";"Linear 6:2 polyfluoroalkyl phosphoric acid diesters";"exact_match"
34073;37018;"measured";"Linear 6:2 polyfluoroalkyl phosphoric acid monoesters";"exact_match"
34074;37019;"measured";"Linear 6:2/8:2 Fluorotelomer phosphate diester";"exact_match"
34075;37020;"measured";"Linear 8:2 polyfluoroalkyl phosphoric acid diesters";"exact_match"
34076;37021;"measured";"Linear 8:2 polyfluoroalkyl phosphoric acid monoesters";"exact_match"
34077;37022;"measured";"Linear 9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid";"exact_match"
34078;37023;"measured";"Linear Fluorotelomer sulfonic acid 10:2";"exact_match"
34079;37024;"measured";"Linear Hexafluoropropylene Oxide Dimer Acid";"exact_match"
34080;37025;"measured";"Linear N-(Methyl)nonafluorobutanesulfonamide";"exact_match"
34081;37028;"measured";"Linear N-Ethyl-perfluorooctane sulphonamidoethanol";"exact_match"
34082;37026;"measured";"Linear N-Ethylperfluoro-1-octanesulphonamide";"exact_match"
34083;37029;"measured";"Linear N-Methylperfluoro-1 octanesulphonamide";"exact_match"
34084;37027;"measured";"Linear N-ethyl-perfluorooctane sulfonamidoacetate";"exact_match"
34085;37030;"measured";"Linear Perfluorbutanesulfonylamide(N-methyl)acetate";"exact_match"
34086;37031;"measured";"Linear Perfluoro 2-ethoxyethane sulfonic acid";"exact_match"
34087;37032;"measured";"Linear Perfluoro-1-octaperfluoro-1-octanesulphonamide";"exact_match"
34088;36917;"measured";"Nickel";"exact_match"
34089;37034;"measured";"Linear Perfluoro-4-ethylcyclohexane sulfonic acid";"exact_match"
34090;37035;"measured";"Linear Perfluoro-4-methoxypropanoic acid";"exact_match"
34091;37036;"measured";"Linear Perfluoro-5-methoxybutanoic acid";"exact_match"
34092;37052;"measured";"Linear Perfluoro-n-decanesulfonamide";"exact_match"
34093;37055;"measured";"Linear Perfluoro-n-propanesulfonic acid";"exact_match"
34094;37056;"measured";"Linear Perfluoro-n-propanoic acid";"exact_match"
34095;37037;"measured";"Linear Perfluorobutane sulfonic acid";"exact_match"
34096;37038;"measured";"Linear Perfluorobutanoic acid";"exact_match"
34097;37039;"measured";"Linear Perfluorobutylsulphonamide";"exact_match"
34098;37040;"measured";"Linear Perfluorodecane sulfonic acid";"exact_match"
34099;37041;"measured";"Linear Perfluorodecanoic acid";"exact_match"
34100;37042;"measured";"Linear Perfluorodecylphosphonic acid";"exact_match"
34101;37043;"measured";"Linear Perfluorododecane sulfonic acid";"exact_match"
34102;37044;"measured";"Linear Perfluorododecanoic acid";"exact_match"
34103;37045;"measured";"Linear Perfluoroheptane sulfonic acid";"exact_match"
34104;37046;"measured";"Linear Perfluoroheptanoic acid";"exact_match"
34105;37047;"measured";"Linear Perfluorohexadecanoic acid";"exact_match"
34106;37048;"measured";"Linear Perfluorohexane sulfonic acid";"exact_match"
34107;37049;"measured";"Linear Perfluorohexanesulfonamide";"exact_match"
34108;37050;"measured";"Linear Perfluorohexanoic acid";"exact_match"
34109;37051;"measured";"Linear Perfluorohexylphosphonic acid";"exact_match"
34110;37053;"measured";"Linear Perfluorononanesulfonic acid";"exact_match"
34111;37054;"measured";"Linear Perfluorononanoic acid";"exact_match"
34112;37057;"measured";"Linear Perfluorooctadecanoic acid";"exact_match"
34113;37058;"measured";"Linear Perfluorooctane sulfonic acid";"exact_match"
34114;37059;"measured";"Linear Perfluorooctanesulfonamido acetic acid";"exact_match"
34115;37060;"measured";"Linear Perfluorooctanoic acid";"exact_match"
34116;37061;"measured";"Linear Perfluorooctylphosphonic acid";"exact_match"
34117;36778;"measured";"Pentabromoethylbenzene";"exact_match"
34118;37063;"measured";"Linear Perfluoropentane sulfonate";"exact_match"
34119;37064;"measured";"Linear Perfluoropentanoic acid";"exact_match"
34120;37065;"measured";"Linear Perfluorotetradecanoic acid";"exact_match"
34121;37066;"measured";"Linear Perfluorotridecanesulfonic acid";"exact_match"
34122;37067;"measured";"Linear Perfluorotridecanoic acid";"exact_match"
34123;37068;"measured";"Linear Perfluoroundecanesulfonic acid";"exact_match"
34124;37069;"measured";"Linear Perfluoroundecanoic acid";"exact_match"
34125;37070;"measured";"Linear Trifluoroacetic acid";"exact_match"
34126;36706;"measured";"Lipoprotein A";"exact_match"
34127;36910;"measured";"Lithium";"exact_match"
34128;37382;"measured";"Luteinizing hormone";"exact_match"
34129;37213;"measured";"Pirimiphos-methyl-desmethyl";"exact_match"
34130;36692;"measured";"Platelet function test";"exact_match"
34131;36919;"measured";"Platinum";"exact_match"
34132;36912;"measured";"Manganese";"exact_match"
34133;36783;"measured";"Polybrominated diphenylether 119";"exact_match"
34134;36686;"measured";"Mean Corpuscular Hemoglobin Concentration";"exact_match"
34135;36687;"measured";"Mean Corpuscular Volume (average volume of the erythrocytes)";"exact_match"
34136;36876;"measured";"Medium-chain acyl-CoA dehydrogenase deficiency";"exact_match"
34137;37418;"measured";"Mercapturic acid";"exact_match"
34138;36913;"measured";"Mercury";"exact_match"
34139;36789;"measured";"Polybrominated diphenylether 183";"exact_match"
34140;36638;"measured";"Meta-Fluoroaniline";"exact_match"
34141;36791;"measured";"Polybrominated diphenylether 209";"exact_match"
34142;36792;"measured";"Polybrominated diphenylether 25";"exact_match"
34143;36986;"measured";"Methylparaben";"exact_match"
34144;36711;"measured";"Mitochondrial DNA";"exact_match"
34145;36915;"measured";"Molybdenum";"exact_match"
34146;37256;"measured";"Mono(2,7-methyl-7-carboxy-heptyl) phthalate";"exact_match"
34147;37257;"measured";"Mono(2-carboxymethylhexyl) phthalate";"exact_match"
34148;37258;"measured";"Mono(2-ethyl-5-carboxy-pentyl) phthalate";"exact_match"
34149;37260;"measured";"Mono(2-ethyl-5-hydroxy-hexyl) phthalate";"exact_match"
34150;37259;"measured";"Mono(2-ethyl-5-hydroxyhexyl) adipate";"exact_match"
34151;37262;"measured";"Mono(2-ethyl-5-oxo-hexyl) phthalate";"exact_match"
34152;37261;"measured";"Mono(2-ethyl-5-oxohexyl) adipate";"exact_match"
34153;37263;"measured";"Mono(2-ethylhexyl) adipate";"exact_match"
34154;37264;"measured";"Mono(2-ethylhexyl) phthalate";"exact_match"
34155;37265;"measured";"Mono(2-propyl-6-carboxyhexyl) phthalate";"exact_match"
34156;37267;"measured";"Mono(2-propyl-6-hydroxyheptyl) phthalate";"exact_match"
34157;37268;"measured";"Mono(2-propyl-6-oxoheptyl) phthalate";"exact_match"
34158;37269;"measured";"Mono(2-propylheptyl) phthalate";"exact_match"
34159;37266;"measured";"Mono-(2-propyl-6-carboxyhexyl) phthalate";"exact_match"
